name,weighting,n_factors,date,ret
debt_issuance,ew,7,15/04/2016,0.004168369
debt_issuance,ew,7,18/04/2016,-0.001804589
debt_issuance,ew,7,19/04/2016,0.001155755
debt_issuance,ew,7,20/04/2016,0.000321057
debt_issuance,ew,7,21/04/2016,-0.000331168
debt_issuance,ew,7,22/04/2016,0.002556131
debt_issuance,ew,7,25/04/2016,-0.003165274
debt_issuance,ew,7,26/04/2016,0.003004951
debt_issuance,ew,7,27/04/2016,-0.00107169
debt_issuance,ew,7,28/04/2016,-0.001872094
debt_issuance,ew,7,29/04/2016,-0.0024668
debt_issuance,ew,7,02/05/2016,0.005550697
debt_issuance,ew,7,03/05/2016,-0.002059813
debt_issuance,ew,7,04/05/2016,0.003053306
debt_issuance,ew,7,06/05/2016,0.00040012
debt_issuance,ew,7,09/05/2016,-0.000578742
debt_issuance,ew,7,10/05/2016,0.001963642
debt_issuance,ew,7,11/05/2016,0.003437734
debt_issuance,ew,7,12/05/2016,0.001427752
debt_issuance,ew,7,13/05/2016,0.001977888
debt_issuance,ew,7,17/05/2016,-0.002918648
debt_issuance,ew,7,18/05/2016,-0.003220929
debt_issuance,ew,7,19/05/2016,0.000392017
debt_issuance,ew,7,20/05/2016,0.003946245
debt_issuance,ew,7,23/05/2016,-0.003531987
debt_issuance,ew,7,24/05/2016,0.001195956
debt_issuance,ew,7,25/05/2016,0.005459179
debt_issuance,ew,7,26/05/2016,-0.003605308
debt_issuance,ew,7,27/05/2016,0.001883349
debt_issuance,ew,7,30/05/2016,-0.001920455
debt_issuance,ew,7,31/05/2016,-0.001796753
debt_issuance,ew,7,01/06/2016,0.003829673
debt_issuance,ew,7,02/06/2016,-0.005526196
debt_issuance,ew,7,03/06/2016,-0.001811402
debt_issuance,ew,7,06/06/2016,0.002157904
debt_issuance,ew,7,07/06/2016,-0.00064204
debt_issuance,ew,7,08/06/2016,0.001535704
debt_issuance,ew,7,09/06/2016,-0.000771161
debt_issuance,ew,7,10/06/2016,-0.000967894
debt_issuance,ew,7,13/06/2016,0.000951468
debt_issuance,ew,7,14/06/2016,-0.002883516
debt_issuance,ew,7,15/06/2016,0.001603687
debt_issuance,ew,7,16/06/2016,0.002121484
debt_issuance,ew,7,17/06/2016,-0.00214638
debt_issuance,ew,7,20/06/2016,0.000285637
debt_issuance,ew,7,21/06/2016,0.001331134
debt_issuance,ew,7,22/06/2016,-0.002616616
debt_issuance,ew,7,23/06/2016,0.002051011
debt_issuance,ew,7,24/06/2016,-0.000707689
debt_issuance,ew,7,27/06/2016,-0.000740373
debt_issuance,ew,7,28/06/2016,0.001140965
debt_issuance,ew,7,29/06/2016,-0.001277588
debt_issuance,ew,7,30/06/2016,-0.000830815
debt_issuance,ew,7,01/07/2016,0.002421363
debt_issuance,ew,7,04/07/2016,0.001494876
debt_issuance,ew,7,05/07/2016,0.000622868
debt_issuance,ew,7,06/07/2016,-0.00171808
debt_issuance,ew,7,07/07/2016,-0.001420107
debt_issuance,ew,7,08/07/2016,0.001973193
debt_issuance,ew,7,11/07/2016,-0.001414564
debt_issuance,ew,7,12/07/2016,0.002264113
debt_issuance,ew,7,13/07/2016,0.003582817
debt_issuance,ew,7,14/07/2016,-0.003214998
debt_issuance,ew,7,15/07/2016,-0.000893772
debt_issuance,ew,7,18/07/2016,0.00190459
debt_issuance,ew,7,19/07/2016,3.59079E-05
debt_issuance,ew,7,20/07/2016,0.000400665
debt_issuance,ew,7,21/07/2016,0.002717047
debt_issuance,ew,7,22/07/2016,-0.002245363
debt_issuance,ew,7,25/07/2016,0.003318558
debt_issuance,ew,7,26/07/2016,-0.00171242
debt_issuance,ew,7,27/07/2016,0.000829431
debt_issuance,ew,7,28/07/2016,7.37996E-05
debt_issuance,ew,7,29/07/2016,-0.002256212
debt_issuance,ew,7,02/08/2016,8.82049E-05
debt_issuance,ew,7,03/08/2016,-0.00276586
debt_issuance,ew,7,04/08/2016,-0.000719587
debt_issuance,ew,7,05/08/2016,0.000658617
debt_issuance,ew,7,08/08/2016,-0.002578752
debt_issuance,ew,7,09/08/2016,0.004394164
debt_issuance,ew,7,10/08/2016,0.000332413
debt_issuance,ew,7,11/08/2016,-0.003232491
debt_issuance,ew,7,12/08/2016,-0.000148454
debt_issuance,ew,7,15/08/2016,-0.000638724
debt_issuance,ew,7,16/08/2016,-0.002117722
debt_issuance,ew,7,17/08/2016,0.000819795
debt_issuance,ew,7,18/08/2016,0.001201439
debt_issuance,ew,7,19/08/2016,-0.000209006
debt_issuance,ew,7,22/08/2016,0.003732172
debt_issuance,ew,7,23/08/2016,-0.001645686
debt_issuance,ew,7,24/08/2016,0.00256245
debt_issuance,ew,7,25/08/2016,0.003086455
debt_issuance,ew,7,26/08/2016,0.001181454
debt_issuance,ew,7,29/08/2016,-0.002240519
debt_issuance,ew,7,30/08/2016,-0.001515276
debt_issuance,ew,7,31/08/2016,0.000858565
debt_issuance,ew,7,01/09/2016,0.001324077
debt_issuance,ew,7,02/09/2016,-0.003267343
debt_issuance,ew,7,05/09/2016,-0.002136262
debt_issuance,ew,7,06/09/2016,0.00292761
debt_issuance,ew,7,07/09/2016,-0.001358216
debt_issuance,ew,7,08/09/2016,0.0019757
debt_issuance,ew,7,09/09/2016,0.000506457
debt_issuance,ew,7,12/09/2016,-0.000437008
debt_issuance,ew,7,13/09/2016,0.001610611
debt_issuance,ew,7,14/09/2016,-0.000926897
debt_issuance,ew,7,15/09/2016,-0.001937187
debt_issuance,ew,7,16/09/2016,-0.002217459
debt_issuance,ew,7,19/09/2016,0.003854372
debt_issuance,ew,7,20/09/2016,0.00169129
debt_issuance,ew,7,21/09/2016,-0.001248968
debt_issuance,ew,7,22/09/2016,-0.000690729
debt_issuance,ew,7,23/09/2016,-0.004586867
debt_issuance,ew,7,26/09/2016,0.000818078
debt_issuance,ew,7,27/09/2016,-0.000148968
debt_issuance,ew,7,28/09/2016,-0.001095122
debt_issuance,ew,7,29/09/2016,0.00065255
debt_issuance,ew,7,30/09/2016,-0.003212962
debt_issuance,ew,7,03/10/2016,-0.00097175
debt_issuance,ew,7,04/10/2016,-0.000268151
debt_issuance,ew,7,05/10/2016,0.002865885
debt_issuance,ew,7,06/10/2016,0.004364044
debt_issuance,ew,7,07/10/2016,-0.004626474
debt_issuance,ew,7,10/10/2016,-0.000629256
debt_issuance,ew,7,11/10/2016,0.000399814
debt_issuance,ew,7,12/10/2016,-0.002731233
debt_issuance,ew,7,13/10/2016,-0.00197528
debt_issuance,ew,7,14/10/2016,-0.001242123
debt_issuance,ew,7,17/10/2016,-0.000274295
debt_issuance,ew,7,18/10/2016,0.000454229
debt_issuance,ew,7,19/10/2016,-0.000157355
debt_issuance,ew,7,20/10/2016,-0.002635594
debt_issuance,ew,7,21/10/2016,0.001738643
debt_issuance,ew,7,24/10/2016,0.002040896
debt_issuance,ew,7,25/10/2016,0.0033911
debt_issuance,ew,7,26/10/2016,-0.001371899
debt_issuance,ew,7,27/10/2016,-0.000823138
debt_issuance,ew,7,28/10/2016,0.000461881
debt_issuance,ew,7,31/10/2016,-0.001658185
debt_issuance,ew,7,01/11/2016,0.001275595
debt_issuance,ew,7,02/11/2016,-0.000458704
debt_issuance,ew,7,03/11/2016,0.003169794
debt_issuance,ew,7,04/11/2016,-0.003741581
debt_issuance,ew,7,07/11/2016,0.000841731
debt_issuance,ew,7,08/11/2016,-0.003045715
debt_issuance,ew,7,09/11/2016,-0.003549292
debt_issuance,ew,7,10/11/2016,0.004392371
debt_issuance,ew,7,11/11/2016,-0.002333469
debt_issuance,ew,7,14/11/2016,0.000666228
debt_issuance,ew,7,15/11/2016,-0.001311712
debt_issuance,ew,7,16/11/2016,-0.001132863
debt_issuance,ew,7,17/11/2016,-0.000202722
debt_issuance,ew,7,18/11/2016,0.001809328
debt_issuance,ew,7,21/11/2016,-0.002001264
debt_issuance,ew,7,22/11/2016,0.000175331
debt_issuance,ew,7,23/11/2016,0.001248123
debt_issuance,ew,7,24/11/2016,-0.001147589
debt_issuance,ew,7,25/11/2016,0.00738271
debt_issuance,ew,7,28/11/2016,0.003736229
debt_issuance,ew,7,29/11/2016,0.002688397
debt_issuance,ew,7,30/11/2016,-0.00284841
debt_issuance,ew,7,01/12/2016,-2.52712E-05
debt_issuance,ew,7,02/12/2016,-0.003921884
debt_issuance,ew,7,05/12/2016,-0.005064899
debt_issuance,ew,7,06/12/2016,0.002935014
debt_issuance,ew,7,07/12/2016,0.0059021
debt_issuance,ew,7,08/12/2016,-0.002321181
debt_issuance,ew,7,09/12/2016,-0.004436787
debt_issuance,ew,7,12/12/2016,-0.00056171
debt_issuance,ew,7,13/12/2016,-1.06467E-05
debt_issuance,ew,7,14/12/2016,8.4631E-05
debt_issuance,ew,7,15/12/2016,0.00099712
debt_issuance,ew,7,16/12/2016,0.000508379
debt_issuance,ew,7,19/12/2016,-0.00061623
debt_issuance,ew,7,20/12/2016,-1.16885E-05
debt_issuance,ew,7,21/12/2016,0.000747393
debt_issuance,ew,7,22/12/2016,0.003701824
debt_issuance,ew,7,23/12/2016,-0.006526298
debt_issuance,ew,7,27/12/2016,0.003412721
debt_issuance,ew,7,28/12/2016,-0.001015088
debt_issuance,ew,7,29/12/2016,-0.003228631
debt_issuance,ew,7,30/12/2016,-0.006804008
debt_issuance,ew,7,03/01/2017,0.006202148
debt_issuance,ew,7,04/01/2017,0.000517546
debt_issuance,ew,7,05/01/2017,0.000394267
debt_issuance,ew,7,06/01/2017,-0.000232241
debt_issuance,ew,7,09/01/2017,-0.000699386
debt_issuance,ew,7,10/01/2017,-0.000422484
debt_issuance,ew,7,11/01/2017,-0.001642186
debt_issuance,ew,7,12/01/2017,0.000915784
debt_issuance,ew,7,13/01/2017,0.002930224
debt_issuance,ew,7,16/01/2017,-0.004536667
debt_issuance,ew,7,17/01/2017,0.00180815
debt_issuance,ew,7,18/01/2017,0.000100934
debt_issuance,ew,7,19/01/2017,0.002257902
debt_issuance,ew,7,20/01/2017,-0.003306655
debt_issuance,ew,7,23/01/2017,-0.002085684
debt_issuance,ew,7,24/01/2017,0.000894007
debt_issuance,ew,7,25/01/2017,0.001438117
debt_issuance,ew,7,26/01/2017,0.004479097
debt_issuance,ew,7,27/01/2017,0.000988703
debt_issuance,ew,7,30/01/2017,0.001747538
debt_issuance,ew,7,31/01/2017,-0.000740364
debt_issuance,ew,7,01/02/2017,-0.001710384
debt_issuance,ew,7,02/02/2017,-0.001788056
debt_issuance,ew,7,03/02/2017,0.009802093
debt_issuance,ew,7,06/02/2017,0.002269266
debt_issuance,ew,7,07/02/2017,-0.005662136
debt_issuance,ew,7,08/02/2017,0.001062092
debt_issuance,ew,7,09/02/2017,-0.002636948
debt_issuance,ew,7,10/02/2017,0.000952481
debt_issuance,ew,7,13/02/2017,-0.001296274
debt_issuance,ew,7,14/02/2017,9.24567E-05
debt_issuance,ew,7,15/02/2017,0.002680916
debt_issuance,ew,7,16/02/2017,-0.001756746
debt_issuance,ew,7,17/02/2017,0.005070387
debt_issuance,ew,7,20/02/2017,-0.003294805
debt_issuance,ew,7,21/02/2017,-0.002052757
debt_issuance,ew,7,22/02/2017,0.00156388
debt_issuance,ew,7,23/02/2017,-0.001967053
debt_issuance,ew,7,24/02/2017,-0.001902641
debt_issuance,ew,7,27/02/2017,0.001919616
debt_issuance,ew,7,28/02/2017,-0.002789929
debt_issuance,ew,7,01/03/2017,-0.000387956
debt_issuance,ew,7,02/03/2017,-0.00107719
debt_issuance,ew,7,03/03/2017,-0.00078127
debt_issuance,ew,7,06/03/2017,0.002925061
debt_issuance,ew,7,07/03/2017,0.003336645
debt_issuance,ew,7,08/03/2017,-0.007895804
debt_issuance,ew,7,09/03/2017,-0.000591143
debt_issuance,ew,7,10/03/2017,0.002647283
debt_issuance,ew,7,13/03/2017,0.000513531
debt_issuance,ew,7,14/03/2017,0.002106907
debt_issuance,ew,7,15/03/2017,-0.000102862
debt_issuance,ew,7,16/03/2017,0.00083515
debt_issuance,ew,7,17/03/2017,-0.000425527
debt_issuance,ew,7,20/03/2017,-0.001033913
debt_issuance,ew,7,21/03/2017,5.91522567255598e-6
debt_issuance,ew,7,22/03/2017,0.008581431
debt_issuance,ew,7,23/03/2017,-0.004204332
debt_issuance,ew,7,24/03/2017,0.003860663
debt_issuance,ew,7,27/03/2017,-0.002406247
debt_issuance,ew,7,28/03/2017,-0.0009528
debt_issuance,ew,7,29/03/2017,-0.000345406
debt_issuance,ew,7,30/03/2017,0.000263351
debt_issuance,ew,7,31/03/2017,0.000169612
debt_issuance,ew,7,03/04/2017,0.001171557
debt_issuance,ew,7,04/04/2017,0.000578306
debt_issuance,ew,7,05/04/2017,-0.00103928
debt_issuance,ew,7,06/04/2017,-0.001422675
debt_issuance,ew,7,07/04/2017,-0.000566215
debt_issuance,ew,7,10/04/2017,-0.000139234
debt_issuance,ew,7,11/04/2017,-0.000546454
debt_issuance,ew,7,12/04/2017,0.003400121
debt_issuance,ew,7,13/04/2017,-0.003687719
debt_issuance,ew,7,18/04/2017,0.00101573
debt_issuance,ew,7,19/04/2017,-0.003044623
debt_issuance,ew,7,20/04/2017,-0.001308981
debt_issuance,ew,7,21/04/2017,0.003488894
debt_issuance,ew,7,24/04/2017,-0.004138657
debt_issuance,ew,7,25/04/2017,0.005065391
debt_issuance,ew,7,26/04/2017,-0.002272838
debt_issuance,ew,7,27/04/2017,-0.00549767
debt_issuance,ew,7,28/04/2017,-0.001395473
debt_issuance,ew,7,02/05/2017,0.002955743
debt_issuance,ew,7,03/05/2017,-0.000355697
debt_issuance,ew,7,04/05/2017,0.001530997
debt_issuance,ew,7,05/05/2017,0.001038965
debt_issuance,ew,7,08/05/2017,-0.001861727
debt_issuance,ew,7,09/05/2017,0.002822307
debt_issuance,ew,7,10/05/2017,-0.000729816
debt_issuance,ew,7,11/05/2017,0.001887232
debt_issuance,ew,7,12/05/2017,-0.001379025
debt_issuance,ew,7,15/05/2017,0.00065204
debt_issuance,ew,7,16/05/2017,0.001555482
debt_issuance,ew,7,17/05/2017,-0.001418854
debt_issuance,ew,7,18/05/2017,0.002309798
debt_issuance,ew,7,19/05/2017,-0.001061586
debt_issuance,ew,7,22/05/2017,0.001140185
debt_issuance,ew,7,23/05/2017,-0.000876922
debt_issuance,ew,7,24/05/2017,0.000768885
debt_issuance,ew,7,26/05/2017,0.00387722
debt_issuance,ew,7,29/05/2017,-0.001969276
debt_issuance,ew,7,30/05/2017,-0.001670056
debt_issuance,ew,7,31/05/2017,-0.002325478
debt_issuance,ew,7,01/06/2017,0.003148891
debt_issuance,ew,7,02/06/2017,0.001948102
debt_issuance,ew,7,06/06/2017,0.00303752
debt_issuance,ew,7,07/06/2017,-0.002251336
debt_issuance,ew,7,08/06/2017,-0.001556929
debt_issuance,ew,7,09/06/2017,0.000980342
debt_issuance,ew,7,12/06/2017,-0.000956632
debt_issuance,ew,7,13/06/2017,0.00104332
debt_issuance,ew,7,14/06/2017,-0.003246856
debt_issuance,ew,7,15/06/2017,-0.001051138
debt_issuance,ew,7,16/06/2017,0.003932928
debt_issuance,ew,7,19/06/2017,0.000225356
debt_issuance,ew,7,20/06/2017,-0.001993307
debt_issuance,ew,7,21/06/2017,0.001561565
debt_issuance,ew,7,22/06/2017,-0.000325334
debt_issuance,ew,7,23/06/2017,-0.00079617
debt_issuance,ew,7,26/06/2017,0.003665286
debt_issuance,ew,7,27/06/2017,-0.003030727
debt_issuance,ew,7,28/06/2017,-0.000766162
debt_issuance,ew,7,29/06/2017,0.003174072
debt_issuance,ew,7,30/06/2017,0.002188422
debt_issuance,ew,7,03/07/2017,-0.000472941
debt_issuance,ew,7,04/07/2017,-0.003720444
debt_issuance,ew,7,05/07/2017,0.00109197
debt_issuance,ew,7,06/07/2017,0.001412015
debt_issuance,ew,7,07/07/2017,-0.001760366
debt_issuance,ew,7,10/07/2017,0.002887504
debt_issuance,ew,7,11/07/2017,-0.000706014
debt_issuance,ew,7,12/07/2017,0.000930808
debt_issuance,ew,7,13/07/2017,-0.001145372
debt_issuance,ew,7,14/07/2017,0.001526751
debt_issuance,ew,7,17/07/2017,-0.001564125
debt_issuance,ew,7,18/07/2017,0.000615989
debt_issuance,ew,7,19/07/2017,0.00165799
debt_issuance,ew,7,20/07/2017,-4.68432E-05
debt_issuance,ew,7,21/07/2017,-0.001200017
debt_issuance,ew,7,24/07/2017,-0.001050045
debt_issuance,ew,7,25/07/2017,-0.001773396
debt_issuance,ew,7,26/07/2017,0.001496107
debt_issuance,ew,7,27/07/2017,-0.000497606
debt_issuance,ew,7,28/07/2017,-0.000671803
debt_issuance,ew,7,31/07/2017,0.003472944
debt_issuance,ew,7,02/08/2017,-0.00105294
debt_issuance,ew,7,03/08/2017,0.005914364
debt_issuance,ew,7,04/08/2017,0.001034941
debt_issuance,ew,7,07/08/2017,0.000810023
debt_issuance,ew,7,08/08/2017,-0.000736211
debt_issuance,ew,7,09/08/2017,0.002243309
debt_issuance,ew,7,10/08/2017,-0.003526428
debt_issuance,ew,7,11/08/2017,-0.000396461
debt_issuance,ew,7,14/08/2017,-0.000430908
debt_issuance,ew,7,15/08/2017,-0.000834788
debt_issuance,ew,7,16/08/2017,-0.000947821
debt_issuance,ew,7,17/08/2017,-7.12249E-05
debt_issuance,ew,7,18/08/2017,-0.001027761
debt_issuance,ew,7,21/08/2017,0.000240592
debt_issuance,ew,7,22/08/2017,-0.000190037
debt_issuance,ew,7,23/08/2017,0.000743961
debt_issuance,ew,7,24/08/2017,0.002138135
debt_issuance,ew,7,25/08/2017,-0.00092104
debt_issuance,ew,7,28/08/2017,0.00098162
debt_issuance,ew,7,29/08/2017,-0.001604416
debt_issuance,ew,7,30/08/2017,0.000303107
debt_issuance,ew,7,31/08/2017,0.001790218
debt_issuance,ew,7,01/09/2017,-0.001923631
debt_issuance,ew,7,04/09/2017,0.001337527
debt_issuance,ew,7,05/09/2017,-0.000499037
debt_issuance,ew,7,06/09/2017,0.002165041
debt_issuance,ew,7,07/09/2017,0.000270565
debt_issuance,ew,7,08/09/2017,0.003780871
debt_issuance,ew,7,11/09/2017,-0.001705295
debt_issuance,ew,7,12/09/2017,-0.001876457
debt_issuance,ew,7,13/09/2017,0.003730604
debt_issuance,ew,7,14/09/2017,-0.00210526
debt_issuance,ew,7,15/09/2017,-0.001123244
debt_issuance,ew,7,18/09/2017,-0.000182335
debt_issuance,ew,7,19/09/2017,-0.000385684
debt_issuance,ew,7,20/09/2017,0.000283429
debt_issuance,ew,7,21/09/2017,0.002123583
debt_issuance,ew,7,22/09/2017,0.000732736
debt_issuance,ew,7,25/09/2017,-0.00022086
debt_issuance,ew,7,26/09/2017,-0.003876036
debt_issuance,ew,7,27/09/2017,-0.002409217
debt_issuance,ew,7,28/09/2017,-9.98189E-05
debt_issuance,ew,7,29/09/2017,-0.000136855
debt_issuance,ew,7,02/10/2017,-0.001767081
debt_issuance,ew,7,03/10/2017,-0.001334536
debt_issuance,ew,7,04/10/2017,0.000266734
debt_issuance,ew,7,05/10/2017,-0.001250505
debt_issuance,ew,7,06/10/2017,0.000694601
debt_issuance,ew,7,09/10/2017,-0.002217193
debt_issuance,ew,7,10/10/2017,0.00056754
debt_issuance,ew,7,11/10/2017,0.000819122
debt_issuance,ew,7,12/10/2017,-0.002623711
debt_issuance,ew,7,13/10/2017,0.00032591
debt_issuance,ew,7,16/10/2017,0.001753939
debt_issuance,ew,7,17/10/2017,-0.001007415
debt_issuance,ew,7,18/10/2017,0.002492148
debt_issuance,ew,7,19/10/2017,0.001759882
debt_issuance,ew,7,20/10/2017,0.00501869
debt_issuance,ew,7,23/10/2017,3.8554E-05
debt_issuance,ew,7,24/10/2017,-0.004188535
debt_issuance,ew,7,25/10/2017,0.001564349
debt_issuance,ew,7,26/10/2017,0.001658254
debt_issuance,ew,7,27/10/2017,-0.002721017
debt_issuance,ew,7,30/10/2017,0.000440552
debt_issuance,ew,7,31/10/2017,0.001470059
debt_issuance,ew,7,01/11/2017,-0.003052913
debt_issuance,ew,7,02/11/2017,0.003031005
debt_issuance,ew,7,03/11/2017,-0.000662425
debt_issuance,ew,7,06/11/2017,-0.001740956
debt_issuance,ew,7,07/11/2017,0.000281314
debt_issuance,ew,7,08/11/2017,-0.000259926
debt_issuance,ew,7,09/11/2017,-0.001888768
debt_issuance,ew,7,10/11/2017,-0.002390853
debt_issuance,ew,7,13/11/2017,0.001388455
debt_issuance,ew,7,14/11/2017,-0.002301728
debt_issuance,ew,7,15/11/2017,-0.000344758
debt_issuance,ew,7,16/11/2017,-0.001506105
debt_issuance,ew,7,17/11/2017,-0.000531619
debt_issuance,ew,7,20/11/2017,0.000593171
debt_issuance,ew,7,21/11/2017,-0.003730834
debt_issuance,ew,7,22/11/2017,0.000700104
debt_issuance,ew,7,23/11/2017,-0.000482058
debt_issuance,ew,7,24/11/2017,0.001416028
debt_issuance,ew,7,27/11/2017,0.002617748
debt_issuance,ew,7,28/11/2017,-0.00015987
debt_issuance,ew,7,29/11/2017,0.003025434
debt_issuance,ew,7,30/11/2017,0.001910869
debt_issuance,ew,7,01/12/2017,-0.001357514
debt_issuance,ew,7,04/12/2017,-0.002086912
debt_issuance,ew,7,05/12/2017,0.001073121
debt_issuance,ew,7,06/12/2017,0.00036533
debt_issuance,ew,7,07/12/2017,-0.001270425
debt_issuance,ew,7,08/12/2017,0.000333823
debt_issuance,ew,7,11/12/2017,0.001878064
debt_issuance,ew,7,12/12/2017,0.00039184
debt_issuance,ew,7,13/12/2017,-0.00281275
debt_issuance,ew,7,14/12/2017,0.000183829
debt_issuance,ew,7,15/12/2017,0.00212026
debt_issuance,ew,7,18/12/2017,-0.003587061
debt_issuance,ew,7,19/12/2017,0.001957393
debt_issuance,ew,7,20/12/2017,0.003888313
debt_issuance,ew,7,21/12/2017,-0.000227129
debt_issuance,ew,7,22/12/2017,-0.000218922
debt_issuance,ew,7,27/12/2017,-0.002129898
debt_issuance,ew,7,28/12/2017,0.007293216
debt_issuance,ew,7,29/12/2017,-0.000522208
debt_issuance,ew,7,03/01/2018,0.000867055
debt_issuance,ew,7,04/01/2018,0.003979544
debt_issuance,ew,7,05/01/2018,-0.002406126
debt_issuance,ew,7,08/01/2018,0.002058923
debt_issuance,ew,7,09/01/2018,-0.000656134
debt_issuance,ew,7,10/01/2018,0.000260226
debt_issuance,ew,7,11/01/2018,0.002871683
debt_issuance,ew,7,12/01/2018,-0.001550598
debt_issuance,ew,7,15/01/2018,-0.000686382
debt_issuance,ew,7,16/01/2018,0.002213296
debt_issuance,ew,7,17/01/2018,-0.000741242
debt_issuance,ew,7,18/01/2018,-0.001177464
debt_issuance,ew,7,19/01/2018,0.001315746
debt_issuance,ew,7,22/01/2018,-0.000474923
debt_issuance,ew,7,23/01/2018,-9.69525E-05
debt_issuance,ew,7,24/01/2018,0.000988924
debt_issuance,ew,7,25/01/2018,-0.004414807
debt_issuance,ew,7,26/01/2018,-2.65E-06
debt_issuance,ew,7,29/01/2018,-0.003557308
debt_issuance,ew,7,30/01/2018,-0.002235826
debt_issuance,ew,7,31/01/2018,0.000633495
debt_issuance,ew,7,01/02/2018,0.000773012
debt_issuance,ew,7,02/02/2018,-0.002824618
debt_issuance,ew,7,05/02/2018,-2.57488E-05
debt_issuance,ew,7,06/02/2018,-0.003881187
debt_issuance,ew,7,07/02/2018,-0.004247326
debt_issuance,ew,7,08/02/2018,-0.001475143
debt_issuance,ew,7,09/02/2018,0.001028764
debt_issuance,ew,7,12/02/2018,0.000242383
debt_issuance,ew,7,13/02/2018,-0.001501121
debt_issuance,ew,7,14/02/2018,0.000727295
debt_issuance,ew,7,15/02/2018,4.02132E-05
debt_issuance,ew,7,16/02/2018,0.000480693
debt_issuance,ew,7,19/02/2018,-0.002981724
debt_issuance,ew,7,20/02/2018,0.002041449
debt_issuance,ew,7,21/02/2018,0.001243134
debt_issuance,ew,7,22/02/2018,-0.000568283
debt_issuance,ew,7,23/02/2018,-0.002598013
debt_issuance,ew,7,26/02/2018,0.000274546
debt_issuance,ew,7,27/02/2018,-0.001889813
debt_issuance,ew,7,28/02/2018,-0.001191065
debt_issuance,ew,7,01/03/2018,0.000541596
debt_issuance,ew,7,02/03/2018,-0.003782907
debt_issuance,ew,7,05/03/2018,-0.002449596
debt_issuance,ew,7,06/03/2018,0.003493081
debt_issuance,ew,7,07/03/2018,-0.000930958
debt_issuance,ew,7,08/03/2018,0.001287325
debt_issuance,ew,7,09/03/2018,0.000963603
debt_issuance,ew,7,12/03/2018,0.000570062
debt_issuance,ew,7,13/03/2018,-0.000242367
debt_issuance,ew,7,14/03/2018,-0.0012169
debt_issuance,ew,7,15/03/2018,0.001952485
debt_issuance,ew,7,16/03/2018,-0.00011196
debt_issuance,ew,7,19/03/2018,0.002243553
debt_issuance,ew,7,20/03/2018,-0.002378867
debt_issuance,ew,7,21/03/2018,0.00017162
debt_issuance,ew,7,22/03/2018,-0.004154276
debt_issuance,ew,7,23/03/2018,0.001271386
debt_issuance,ew,7,26/03/2018,0.000399512
debt_issuance,ew,7,27/03/2018,-0.001216992
debt_issuance,ew,7,28/03/2018,-0.000754037
debt_issuance,ew,7,29/03/2018,0.000732737
debt_issuance,ew,7,03/04/2018,0.001054165
debt_issuance,ew,7,04/04/2018,-0.001367023
debt_issuance,ew,7,05/04/2018,0.003601326
debt_issuance,ew,7,06/04/2018,-0.001268482
debt_issuance,ew,7,09/04/2018,-0.001692299
debt_issuance,ew,7,10/04/2018,0.003812087
debt_issuance,ew,7,11/04/2018,0.000182241
debt_issuance,ew,7,12/04/2018,-0.000501685
debt_issuance,ew,7,13/04/2018,0.000939509
debt_issuance,ew,7,16/04/2018,0.000224473
debt_issuance,ew,7,17/04/2018,0.002014285
debt_issuance,ew,7,18/04/2018,0.000384183
debt_issuance,ew,7,19/04/2018,0.002558296
debt_issuance,ew,7,20/04/2018,-0.00055328
debt_issuance,ew,7,23/04/2018,-0.002757233
debt_issuance,ew,7,24/04/2018,0.000511026
debt_issuance,ew,7,25/04/2018,0.000992706
debt_issuance,ew,7,26/04/2018,-0.002141946
debt_issuance,ew,7,27/04/2018,-6.48946E-05
debt_issuance,ew,7,30/04/2018,-0.002328849
debt_issuance,ew,7,02/05/2018,-0.000952751
debt_issuance,ew,7,03/05/2018,0.001583502
debt_issuance,ew,7,04/05/2018,-0.004084004
debt_issuance,ew,7,07/05/2018,0.000562283
debt_issuance,ew,7,08/05/2018,-0.001273553
debt_issuance,ew,7,09/05/2018,-0.001180522
debt_issuance,ew,7,11/05/2018,0.000283401
debt_issuance,ew,7,14/05/2018,0.00163148
debt_issuance,ew,7,15/05/2018,0.004949288
debt_issuance,ew,7,16/05/2018,0.000690166
debt_issuance,ew,7,17/05/2018,-0.000464318
debt_issuance,ew,7,18/05/2018,-0.001087656
debt_issuance,ew,7,22/05/2018,-0.0008494
debt_issuance,ew,7,23/05/2018,-0.00252915
debt_issuance,ew,7,24/05/2018,-0.001834648
debt_issuance,ew,7,25/05/2018,-0.002452235
debt_issuance,ew,7,28/05/2018,-0.001921111
debt_issuance,ew,7,29/05/2018,0.001464315
debt_issuance,ew,7,30/05/2018,0.00270107
debt_issuance,ew,7,31/05/2018,-0.001599837
debt_issuance,ew,7,01/06/2018,-0.000858902
debt_issuance,ew,7,04/06/2018,0.000728292
debt_issuance,ew,7,05/06/2018,-0.001711691
debt_issuance,ew,7,06/06/2018,6.5619E-05
debt_issuance,ew,7,07/06/2018,2.95697E-05
debt_issuance,ew,7,08/06/2018,0.001397694
debt_issuance,ew,7,11/06/2018,-0.002514086
debt_issuance,ew,7,12/06/2018,0.000346337
debt_issuance,ew,7,13/06/2018,-0.001442059
debt_issuance,ew,7,14/06/2018,-0.000814732
debt_issuance,ew,7,15/06/2018,0.000335453
